query_name,table_name,low,high,method,run_id,time_sec,result
block_sorted_40_pct,t_layout_block_sorted,100000,499999,scan,1,0.00260162353515625,4000000
block_sorted_40_pct,t_layout_block_sorted,100000,499999,bitmap,1,0.012295961380004883,4000000
block_sorted_40_pct,t_layout_block_sorted,100000,499999,rabit_like,1,0.007029294967651367,4000000
block_sorted_40_pct,t_layout_block_sorted,100000,499999,scan,2,0.002221345901489258,4000000
block_sorted_40_pct,t_layout_block_sorted,100000,499999,bitmap,2,0.01227426528930664,4000000
block_sorted_40_pct,t_layout_block_sorted,100000,499999,rabit_like,2,0.006899833679199219,4000000
block_sorted_40_pct,t_layout_block_sorted,100000,499999,scan,3,0.002311229705810547,4000000
block_sorted_40_pct,t_layout_block_sorted,100000,499999,bitmap,3,0.012293577194213867,4000000
block_sorted_40_pct,t_layout_block_sorted,100000,499999,rabit_like,3,0.006940364837646484,4000000
block_sorted_50_pct,t_layout_block_sorted,100000,599999,scan,1,0.0025262832641601562,5000000
block_sorted_50_pct,t_layout_block_sorted,100000,599999,bitmap,1,0.01231837272644043,5000000
block_sorted_50_pct,t_layout_block_sorted,100000,599999,rabit_like,1,0.007096529006958008,5000000
block_sorted_50_pct,t_layout_block_sorted,100000,599999,scan,2,0.0022275447845458984,5000000
block_sorted_50_pct,t_layout_block_sorted,100000,599999,bitmap,2,0.012289762496948242,5000000
block_sorted_50_pct,t_layout_block_sorted,100000,599999,rabit_like,2,0.006927490234375,5000000
block_sorted_50_pct,t_layout_block_sorted,100000,599999,scan,3,0.002218484878540039,5000000
block_sorted_50_pct,t_layout_block_sorted,100000,599999,bitmap,3,0.01226663589477539,5000000
block_sorted_50_pct,t_layout_block_sorted,100000,599999,rabit_like,3,0.0068912506103515625,5000000
block_sorted_60_pct,t_layout_block_sorted,100000,699999,scan,1,0.002630949020385742,6000000
block_sorted_60_pct,t_layout_block_sorted,100000,699999,bitmap,1,0.014780759811401367,6000000
block_sorted_60_pct,t_layout_block_sorted,100000,699999,rabit_like,1,0.007283210754394531,6000000
block_sorted_60_pct,t_layout_block_sorted,100000,699999,scan,2,0.0024614334106445312,6000000
block_sorted_60_pct,t_layout_block_sorted,100000,699999,bitmap,2,0.01232457160949707,6000000
block_sorted_60_pct,t_layout_block_sorted,100000,699999,rabit_like,2,0.007210254669189453,6000000
block_sorted_60_pct,t_layout_block_sorted,100000,699999,scan,3,0.0029611587524414062,6000000
block_sorted_60_pct,t_layout_block_sorted,100000,699999,bitmap,3,0.012400150299072266,6000000
block_sorted_60_pct,t_layout_block_sorted,100000,699999,rabit_like,3,0.007152080535888672,6000000
block_sorted_70_pct,t_layout_block_sorted,100000,799999,scan,1,0.004456281661987305,7000000
block_sorted_70_pct,t_layout_block_sorted,100000,799999,bitmap,1,0.013696432113647461,7000000
block_sorted_70_pct,t_layout_block_sorted,100000,799999,rabit_like,1,0.006815433502197266,7000000
block_sorted_70_pct,t_layout_block_sorted,100000,799999,scan,2,0.005028963088989258,7000000
block_sorted_70_pct,t_layout_block_sorted,100000,799999,bitmap,2,0.012506723403930664,7000000
block_sorted_70_pct,t_layout_block_sorted,100000,799999,rabit_like,2,0.006846427917480469,7000000
block_sorted_70_pct,t_layout_block_sorted,100000,799999,scan,3,0.004979133605957031,7000000
block_sorted_70_pct,t_layout_block_sorted,100000,799999,bitmap,3,0.012122154235839844,7000000
block_sorted_70_pct,t_layout_block_sorted,100000,799999,rabit_like,3,0.0068035125732421875,7000000
block_sorted_80_pct,t_layout_block_sorted,100000,899999,scan,1,0.0026276111602783203,8000000
block_sorted_80_pct,t_layout_block_sorted,100000,899999,bitmap,1,0.013780593872070312,8000000
